x_id,x_idregion_y1,proi1_y1,proi2_y1,proi3_y1,proi4_y1,proi5_y1,proi6_y1,proi7_y1,proi8_y1,inf1_y1,inf2_y1,inf3_y1,enrl1_y1,enrl_epi,enrl_epi2,ad_age,ad_gender,ad_field,ad_inst1,ad_need1,ad_need2,ad_inc1,ad_inc2,ad_award1,ad_award2,ad_unmet1,ad_unmet2,ad_inc3,ad_inc4,ad_loan1,ad_grant1,ad_asset1,ad_tuition1,ad_recip1,ad_ncb1,ad_cag1,ad_loan2,ad_bursary1,ad_loan3,ad_award3,enrl1_y2,proi_scale
ON21-14248,35,5,5,4,5,2,2,2,1,5,5,1,1,24.0102,24,18,0,32,3512,11126,2186,NA,19170,11126,11126,0,0,1500,NA,8940,2186,NA,NA,1,36440,1,2186,0,6754,8940,1,36
ON21-14249,35,4,5,4,4,2,2,3,4,5,5,2,1,52.0904,52,18,0,15,3535,8749,519,NA,51144,8749,8749,0,0,NA,NA,8749,0,NA,NA,1,36440,0,519,0,8230,8230,1,30
ON21-14251,35,5,4,5,5,1,1,3,5,5,5,3,1,26.0101,26,18,0,32,3518,12010,2186,NA,24796,12106,12106,96,-96,NA,NA,9920,2186,NA,NA,1,36440,1,2186,0,7734,9920,1,33
ON21-14252,35,4,5,5,5,5,2,3,4,5,3,4,1,42.0101,42,19,1,31,3512,7290,1093,NA,82175,7290,7290,0,0,2750,NA,7290,0,NA,NA,1,41336,0,1093,0,6197,6197,1,29
ON21-14254,35,5,5,5,3,5,2,3,5,5,5,5,1,22.9999,22,20,0,18,3563,9150,528,NA,55289,9150,9150,0,0,4000,NA,9150,0,NA,NA,1,36440,0,528,0,8622,8622,1,27
ON21-14255,35,5,5,5,5,2,2,2,4,5,4,4,1,50.9999,50,21,0,17,3551,12385,2430,NA,12289,11550,11550,835,835,4200,100,9120,2430,NA,NA,1,36440,1,2430,0,6690,9120,1,34
ON21-14257,35,5,4,4,4,1,1,2,2,5,2,5,1,24.0101,24,18,0,32,3524,7249,2001,NA,40435,7249,7249,0,0,NA,NA,7249,0,NA,NA,1,36440,0,2001,0,5248,5248,1,35
ON21-14258,35,5,5,5,5,4,2,4,4,5,5,4,1,52.0101,52,18,0,32,3520,11872,2148,NA,41848,11550,11550,322,322,NA,NA,11550,0,NA,NA,1,36440,0,2148,0,9402,9402,1,30
ON21-14259,35,5,5,5,5,NA,4,5,5,1,1,5,1,47.0105,47,20,1,20,3553,9294,531,NA,61354,9294,9294,0,0,5000,1700,9294,0,NA,NA,1,36440,0,531,0,8763,8763,2,NA
ON21-14261,35,5,5,4,4,1,1,2,4,4,5,3,1,52.0201,52,19,1,30,3516,6835,2175,NA,15532,6835,6835,0,0,6600,NA,4660,2175,NA,NA,1,36440,1,2175,0,2485,4660,1,34
ON21-14271,35,5,5,3,4,1,2,1,3,4,5,2,1,45.1001,45,18,0,32,3526,6103,1056,NA,73194,6153,6153,50,-50,4000,5000,6153,0,NA,NA,1,36440,0,1056,0,5097,5097,1,34
ON21-14274,35,5,5,3,3,2,2,2,4,4,3,4,1,40.0801,40,18,1,32,3520,4716,1218,NA,50695,4766,4766,50,-50,NA,NA,4766,0,NA,NA,1,36440,0,1218,0,3548,3548,1,30
ON21-14275,35,4,5,4,4,3,1,4,5,5,4,NA,1,1,1,18,1,32,3518,8965,1093,NA,65077,10279,10279,1314,-1314,2300,NA,10279,0,NA,NA,1,36440,0,1093,0,9186,9186,1,28
ON21-14276,35,3,5,4,4,2,2,4,4,5,5,3,1,26.0701,26,18,0,32,3512,12140,2186,NA,17507,11200,11200,940,940,3860,NA,9014,2186,NA,NA,1,36440,1,2186,0,6828,9014,1,28
